,psdbeta_9,psdbeta_13,psdtheta_13,psdtheta_3,psdalpha_9,psdalpha_3,psdalpha_7,psdbeta_5,psdalpha_13,psdalpha_8,psdtheta_11,psdbeta_7,psdbeta_10,psdtheta_5,psdtheta_10,psdtheta_8,psdtheta_7,psdalpha_10,psdalpha_11,psdalpha_5,psdbeta_1,psdalpha_2,psdbeta_3,psdtheta_2,psdtheta_12,psdbeta_2,psdtheta_9,video_name,video,t_maximum,r_maximum,p_maximum,p_wave_range,r_wave_range,t_wave_range,p_std,t_std,r_std,r_mean,p_mean,t_mean,HRV_ShanEn,HRV_HTI,HRV_ApEn,HRV_MFDFA_alpha1_Mean,HRV_SD2,HRV_HFn,HRV_CVI,HRV_Prc80NN,HRV_HF,HRV_Ca,HRV_LFHF,HRV_SD1a,HRV_S,HRV_MadNN,HRV_SD2a,target
113,1.277592659,0.874129204,1.05699733,0.699567119,1.065086183,0.714970872,0.469888643,0.023604872,1.050194242,0.692544211,-0.262273404,0.874495053,0.129232969,0.040693205,0.126624332,0.649341868,0.441078838,0.127422068,-0.262888053,0.039092002,1.005974248,0.254206631,0.78732295,0.267950015,0.233099148,0.07093885,1.033483324,6,6,0.320357462,0.319424253,0.318831906,0.315778035,0.315818887,0.315813439,0.315173157,0.315187291,0.315199137,0.312528108,0.311418328,0.314385142,0.85470679,0.588257292,0.730741238,1.090268272,0.992143334,0.599858422,0.971105782,0.917434281,0.568828924,1.138782238,2.436533914,0.682413222,0.71831969,0.75952381,1.067963523,6
114,0.214819968,0.764393841,0.435427724,0.754057665,0.155725048,0.767807284,-0.00355263,0.046266394,0.457112218,-0.017715799,1.951209905,0.08380412,0.031147326,0.068992633,0.040278596,-0.027577766,-0.00993189,0.039488757,2.01843463,0.065962086,0.702384683,0.152924345,0.823517583,0.134372214,0.159047437,0.441518546,0.147656751,17,7,0.312989109,0.31544444,0.314859716,0.312254013,0.312287876,0.30884302,0.314893093,0.311148915,0.314884734,0.318750946,0.31764859,0.316495118,0.812723817,0.82979798,0.444820282,1.02961621,0.448005927,2.96571412,0.903749437,0.963709262,4.511062655,0.892489581,0.224507127,0.903458557,0.338702145,0.569230769,0.390823789,3
115,-0.456915938,-0.435716442,-0.328237535,-0.632250538,-0.396906911,-0.642253391,-0.261814788,-0.333176424,-0.336687742,-0.467770163,-0.671090033,-0.355141703,-0.218648859,-0.382993984,-0.229768922,-0.454805477,-0.255383989,-0.228343213,-0.687104328,-0.376477186,-0.218001698,-0.356722091,-0.692571004,-0.33963227,-0.267417865,-0.628176984,-0.388112786,1,8,0.154290913,0.153352159,0.153026572,0.150455156,0.150453659,0.150823253,0.155002276,0.155326315,0.15496583,0.15942986,0.158732553,0.160913793,0.847288059,0.624578313,0.424294066,0.833429404,1.036080965,2.555813687,0.996844712,1.010564018,1.677073998,1.437618277,0.510131635,1.056708093,0.966622508,0.875,1.252247103,4
116,-0.431555162,-0.485127147,-0.357364763,-0.64561189,-0.36798782,-0.656987224,-0.30003971,-0.332842442,-0.367041934,-0.362868777,-0.733543718,-0.374381542,-0.203576668,-0.381224917,-0.210109124,-0.355134782,-0.295426617,-0.209217503,-0.750841978,-0.374931594,-0.425389477,-0.372314391,-0.718652097,-0.35454655,-0.302224586,-0.656809512,-0.358974994,5,9,0.421899571,0.417932393,0.417327192,0.412835937,0.412784855,0.415668417,0.424719001,0.431243842,0.424729971,0.435355771,0.434022621,0.443027244,0.958862556,0.986774194,0.540011287,1.618164274,1.071350854,1.63937683,1.030910554,0.9448,3.361403458,0.879726303,0.52500104,1.374008051,1.391017039,1.181818182,0.992644934,8
117,-0.210563368,-0.168168049,-0.170797162,-0.211272375,-0.198811523,-0.219180503,0.410334421,-0.113623434,-0.170953656,-0.31319033,-0.278844431,0.25769679,-0.087333295,-0.150526603,-0.096138643,-0.310399573,0.422210829,-0.094660792,-0.284909457,-0.145307887,-0.73410922,-0.17373081,-0.281767398,-0.168743803,-0.23924753,-0.250444339,-0.196830715,13,10,0.909587249,0.910851008,0.910593009,0.90136652,0.91856726,0.917095155,0.885594754,0.901913595,0.901774514,0.919163285,0.933238707,0.919978681,1.070686608,1.2,1.85129747,1.116911452,2.16194899,0.637978894,1.067738894,0.950502641,0.646104784,1.040312631,2.921497729,1.093651552,2.049523038,1.3,2.089700669,6
118,-0.359171502,-0.381818421,-0.33092799,-0.474183847,-0.352871851,-0.475390383,-0.193012063,-0.283187806,-0.336440985,-0.388891663,-0.475744404,-0.236970167,-0.187438843,-0.342731978,-0.200844348,-0.383390472,-0.190428931,-0.199127886,-0.48576756,-0.334972099,-0.382338159,-0.368270469,-0.453650278,-0.352847902,-0.218038517,-0.598650752,-0.350182298,7,11,0.632572396,0.630935031,0.630859223,0.621978378,0.631685501,0.631693217,0.629729815,0.640556473,0.640636248,0.633373489,0.642380701,0.635307563,0.947180243,0.902173913,1.070569335,1.069301847,1.655563318,0.514589907,1.051743096,1.003998682,0.137620779,1.090110283,3.771321584,1.068821021,1.764926961,1.284210526,1.751838686,7
119,-0.176071036,-0.238734213,-0.218271664,-0.770364476,-0.141836022,-0.766298323,-0.183277513,0.127813462,-0.220454616,-0.176112406,-0.167511751,-0.190795422,-0.004982185,0.161420588,-0.003692402,-0.176050532,-0.182893552,-0.003470447,-0.169535833,0.1581513,2.03093179,-0.155473826,-0.653222562,-0.151292609,-0.125945152,-0.225007543,-0.137729691,4,12,0.335252594,0.33484114,0.333799043,0.333616151,0.333391347,0.332610743,0.33800114,0.337387316,0.338105954,0.339795703,0.338516626,0.340924277,0.779776898,0.598001701,0.67189708,0.374084778,1.021351511,2.058528307,0.985090647,0.959118545,3.13506174,0.793879942,0.116975,0.9940008,0.845554264,0.53,0.839576335,2
120,-0.03026818,-0.098664442,-0.142923765,0.385569992,-0.023469858,0.385448888,-0.164475055,-0.099390639,-0.140747233,-0.078742486,-0.106155501,-0.139342887,-0.125432421,-0.100626712,-0.127382988,-0.082853159,-0.166333227,-0.126997666,-0.09430492,-0.100334566,0.03417982,0.085777114,0.354919722,0.075700952,-0.002015998,0.241530268,-0.022935177,9,13,0.164796772,0.164010493,0.163339509,0.160434078,0.160781576,0.160957611,0.162500219,0.162383948,0.162389156,0.166929141,0.166009873,0.168092212,0.844499652,0.725038402,0.253696208,0.780367553,0.649403012,1.917418881,0.94607012,0.994401034,5.053068865,0.894915775,0.589405478,0.815777693,0.549119173,0.735,0.603904726,3
121,-0.487790088,-0.588530152,-0.440886232,-0.672674771,-0.44653629,-0.674217086,-0.347050443,-0.310244807,-0.452468298,-0.500881001,-0.697873205,-0.436565369,-0.201406405,-0.375473538,-0.218904623,-0.488715394,-0.340869227,-0.216715725,-0.710054772,-0.367185026,-0.665967778,-0.4197259,-0.652737069,-0.400810753,-0.309171292,-0.705304859,-0.439973536,3,14,0.358070288,0.356647066,0.356094351,0.351078109,0.350164147,0.350186097,0.339457562,0.338401645,0.338333761,0.355798061,0.353609357,0.357886758,0.956708622,0.818448637,0.807245326,0.920292959,2.220922438,0.639290208,1.048378007,0.93006993,0.107536029,0.849169705,2.41339595,0.818389199,1.712582987,1.568181818,1.976490576,4
122,-0.201873924,-0.307765919,-0.305743591,-0.231328726,-0.202072441,-0.225200692,-0.149566838,-0.101825363,-0.308633597,-0.296101367,-0.346146214,-0.210206827,-0.033470666,-0.119225131,-0.052810098,-0.295858199,-0.145208428,-0.050174268,-0.349374232,-0.116317909,0.133500277,-0.40319231,-0.167381813,-0.38559858,-0.156554877,-0.657006709,-0.201468443,8,15,0.195817127,0.197548533,0.197181399,0.195438327,0.195429739,0.192809228,0.203020828,0.200334156,0.203025493,0.206220788,0.205452183,0.204582764,0.928346559,0.982550336,0.49895323,0.800312097,1.573775281,1.236528097,1.048176653,0.984494481,1.315727411,1.330472549,1.200675833,0.837334265,1.697848295,1.409090909,1.91340982,5
123,-0.463334005,-0.310786559,-0.19215134,-0.328308927,-0.401974122,-0.345743207,-0.223801866,-0.307648635,-0.199625729,-0.466772511,-0.473347481,-0.318717859,-0.185087603,-0.354603137,-0.190807607,-0.452130916,-0.217159386,-0.189978734,-0.483789089,-0.348367937,-0.31054498,-0.29307091,-0.466955707,-0.277588105,-0.271700171,-0.547403059,-0.39330334,11,16,0.312755002,0.311632635,0.311060975,0.30779514,0.307829416,0.308018715,0.312144247,0.312157762,0.312170157,0.309314566,0.308249914,0.311168745,0.85549415,0.6975,0.530205226,0.732888066,0.885551083,2.812643548,0.997858926,0.975105467,8.184416216,1.110901335,0.234498003,1.152216198,0.976962339,0.653846154,0.928199734,1
124,-0.520795914,-0.582602865,-0.437679892,-0.663555015,-0.457972633,-0.663573763,-0.24543315,-0.319574104,-0.449087558,-0.482719772,-0.656102727,-0.358860642,-0.214947781,-0.368509542,-0.224658134,-0.470084675,-0.237503984,-0.223353129,-0.669990195,-0.361937127,-0.599561037,-0.380051039,-0.628411874,-0.360888389,-0.293471075,-0.687692007,-0.449082657,16,17,0.238010602,0.236273768,0.235780623,0.234820635,0.234952348,0.235945659,0.239861032,0.23983751,0.239781213,0.23177447,0.230855487,0.235782276,0.961661502,1.192771084,0.581128138,0.961698337,1.960431789,0.989574026,1.090611721,0.951086957,0.445365233,1.118852038,1.612157349,1.28944767,2.688935088,2,2.109202442,8
125,-0.415185103,-0.320375193,-0.251723231,-0.363260049,-0.365976164,-0.368780321,-0.214644889,-0.274054752,-0.256785475,-0.402219076,-0.513221931,-0.276270145,-0.140681419,-0.318921285,-0.149041816,-0.392644168,-0.210488059,-0.147968185,-0.524159173,-0.312958488,-0.093067673,-0.297417781,-0.403327539,-0.28348364,-0.247147665,-0.525224036,-0.358834371,12,18,0.327322415,0.32475235,0.324183804,0.323141055,0.323113058,0.324381799,0.32865203,0.330221915,0.328642249,0.318389121,0.317266699,0.321905705,0.914158956,0.708938121,0.607990059,0.729824984,1.109952364,1.220035067,1.01099861,0.947368421,3.460880008,0.912562617,0.809951448,0.998511453,1.12463802,0.892045455,1.0531474,0
126,-0.157276902,-0.243485357,-0.204694922,-0.332039389,-0.099772648,-0.332194939,-0.115147128,-0.231947023,-0.207604026,0.723166537,-0.279882324,-0.16951837,-0.140225279,-0.258818529,-0.131868346,0.75558065,-0.110908869,-0.132795414,-0.290904998,-0.255258692,-0.414844438,-0.251249923,-0.318026344,-0.243806128,-0.191184685,-0.343352205,-0.092858092,10,1,0.302415007,0.305974338,0.305405272,0.304132215,0.304170865,0.299904212,0.313983412,0.309841369,0.314002279,0.301759149,0.300647924,0.298976038,0.907877393,1.071354167,0.741755937,0.822522468,1.365887525,1.612032368,1.107446168,1.003433476,2.15390298,0.944533064,0.547400661,2.501507558,3.422663412,1.236111111,1.354956002,7
127,-0.2343456,-0.246811377,-0.214428791,1.168138725,-0.184474097,1.180233145,-0.014380512,-0.21484704,-0.217331723,-0.228714231,2.766539331,-0.106144749,-0.166524799,-0.281558627,-0.169144447,-0.226423197,-0.008156387,-0.168713655,2.603605498,-0.273106042,0.267306496,-0.031364045,1.239875787,-0.03161776,-0.149945479,-0.042383412,-0.178318321,2,2,0.465459571,0.465694107,0.464562808,0.463466525,0.463947026,0.463065575,0.474381483,0.470790009,0.474384411,0.458832878,0.457559736,0.456987962,0.912188327,0.597816197,0.763989429,0.815603925,1.083554934,1.280513352,1.026087706,1.001304348,1.259787528,1.093916537,0.705822668,1.300253518,1.326648555,1.214285714,1.133018324,0
128,0.087181237,-0.137985593,-0.175112414,-0.111149934,0.019002454,-0.109780308,-0.116324411,-0.218439957,-0.173748772,-0.182491701,-0.220359578,-0.104617682,0.549850087,-0.243578938,0.802417498,-0.185758954,-0.117545542,0.771359197,-0.223634432,-0.240270729,-0.09129744,-0.140759795,-0.100115083,-0.140354993,-0.126441263,-0.124928028,0.011182208,14,3,0.17229863,0.17412441,0.173754324,0.173389436,0.173396046,0.170684681,0.175311977,0.173246549,0.175298496,0.174183646,0.173442537,0.1730366,0.876763337,0.556875,0.4002679,2.243587911,1.066045483,0.723194484,0.963632609,1.045606695,0.686774509,0.916053176,2.567035654,0.581673161,0.66325384,1.178571429,1.01502015,2
129,-0.162312383,-0.165852516,-0.169165817,8.874847016,-0.136203429,8.392171548,-0.130155882,-0.207331121,-0.169548843,-0.232871885,2.943003601,-0.161465445,-0.118170827,-0.225303844,-0.118539797,-0.231833752,-0.127878256,-0.118396639,2.852121533,-0.223043779,0.330966059,-0.104430225,3.584860472,-0.103126097,-0.054761869,-0.130729618,-0.133012011,15,4,0.364046844,0.368106704,0.367512582,0.36421949,0.364249718,0.359175101,0.368589941,0.363684959,0.368572321,0.372141795,0.370975552,0.368513346,0.882715638,0.807692308,0.581666655,1.873843817,1.011524465,0.805927353,0.950791169,1.000865801,0.627429801,1.197066745,1.843105761,0.612522032,0.578495224,0.895833333,1.091578929,5
130,-0.221974188,-0.200437396,-0.215678249,0.000437579,-0.158398876,-0.005489838,-0.125731,-0.112965521,-0.21598483,-0.287257549,-0.196883548,-0.154230444,-0.142549931,-0.115101301,-0.156787975,-0.284229961,-0.123885968,-0.155012709,-0.199127559,-0.114606893,0.336302624,-0.088119063,-0.066688574,-0.087587052,-0.147106782,-0.10145783,-0.150712407,0,5,0.442778052,0.449159258,0.448472346,0.449332559,0.449405107,0.441897128,0.45877316,0.452897753,0.45876146,0.454917967,0.45366189,0.450260142,0.964464277,1.010512129,0.619319707,1.128616762,1.460259359,1.149590192,1.063873637,1.041179654,1.459156004,0.966518639,0.923533661,1.176983399,1.942097035,1.381818182,1.443414559,1
131,0.514685861,0.158072475,-0.018845443,0.095048473,0.378138349,0.1072544,-0.095514946,-0.190014061,-0.008577493,0.028130132,0.206298174,-0.085651484,1.453903107,-0.197631941,2.100089322,0.013173561,-0.096133643,2.018415339,0.217476238,-0.196849772,-0.536082244,-0.071443849,0.202724511,-0.079904748,-0.041827747,0.140806114,0.360486444,6,6,0.321063837,0.318475339,0.317940525,0.315401629,0.315381515,0.317189618,0.326714071,0.328487076,0.326723874,0.316946992,0.315845935,0.320021987,0.873872103,0.59948605,0.609682041,1.019623137,0.899147353,2.622533293,0.921971485,0.996578272,2.791911485,0.883385985,0.37424644,0.488976333,0.398848289,0.882352941,0.822636608,6
132,-0.313813382,-0.269904999,-0.229135489,-0.302518413,-0.266731731,-0.310831594,-0.17430803,-0.232707495,-0.232626487,-0.349545999,-0.336248823,-0.207196041,-0.147887262,-0.266604346,-0.160480284,-0.342740957,-0.172308654,-0.158781592,-0.341720207,-0.262027731,-0.212183406,-0.249310764,-0.37175646,-0.239136917,-0.166335046,-0.416830816,-0.26045164,17,7,0.315059423,0.314010056,0.313453706,0.311609358,0.311536924,0.311498786,0.314116009,0.314171553,0.314117922,0.3124999,0.311307542,0.314380573,0.825011003,0.563063063,0.551326977,0.654057353,0.698963053,6.309621124,0.997765839,1.109440573,11.43064672,1.287825193,0.049201923,1.530575611,0.976468691,0.492439516,0.804766265,3
133,-0.064855828,-0.183613713,-0.195945374,-0.06021194,-0.053595179,-0.059728987,-0.06031593,-0.182736044,-0.196055429,-0.132510511,-0.332498272,-0.124222144,0.079980077,-0.201353557,0.051108618,-0.132883554,-0.054472424,0.054628576,-0.328931643,-0.198866713,-0.205953815,-0.163627215,-0.059677194,-0.159612606,-0.097916267,-0.227243732,-0.052652259,1,8,0.154581459,0.153981017,0.153623332,0.151824288,0.151847193,0.151706929,0.157322325,0.157349536,0.157314603,0.154890211,0.15422354,0.156021649,0.867242693,0.618444444,0.440637488,1.848071413,0.836814268,1.718940869,0.957350054,0.965432099,23.81671182,1.01464283,0.783490823,0.717298268,0.620273112,0.733333333,0.844841736,4
134,-0.177023532,-0.264123778,-0.237947973,-0.177364786,-0.090369284,-0.173449631,-0.013743539,-0.185393182,-0.240609084,-0.246175954,-0.255592074,-0.093617685,-0.13175327,-0.20335363,-0.155281398,-0.244758632,-0.006802836,-0.152510396,-0.260168635,-0.200840121,-0.234548707,-0.224496382,-0.127576814,-0.22039803,-0.16936703,-0.24405779,-0.080887084,5,9,0.420550341,0.416645275,0.415798725,0.412628663,0.412871905,0.415666681,0.417077259,0.419683166,0.417106021,0.420031568,0.418797849,0.424588017,0.96844386,1.098136646,0.731962125,1.246409541,1.542911945,0.232426302,1.073304061,1.023868313,0.173760204,1.225727392,5.340825654,1.086098746,2.180389653,1.909090909,1.741834688,8
135,3.546922648,0.956411545,1.193629327,-0.18091007,2.87283228,-0.178515615,-0.129326987,0.063184079,1.190628807,-0.032386192,0.146445325,-0.109019587,0.153719561,0.036792881,0.091433581,-0.043398364,-0.131231339,0.097703432,0.153479365,0.038783968,-0.423791733,-0.20195161,-0.153786154,-0.199603204,-0.133984747,-0.211725683,2.7718064,13,10,0.901888692,0.902652785,0.902252757,0.895485448,0.90927257,0.908601102,0.895691083,0.90922128,0.908465495,0.845454034,0.859079112,0.846424398,0.978973683,1.208333333,0.902192873,0.688199226,1.316181219,0.578661495,1.051364673,1.023660404,1.00328712,1.03715024,2.093793312,1.154632585,1.81559214,1.083333333,1.362095913,6
136,-0.217403893,-0.281670047,-0.263680076,-0.124679333,-0.190927671,-0.131220945,0.068996121,-0.223374962,-0.266136367,-0.197673913,0.031741298,-0.081776877,-0.174511362,-0.273726702,-0.203519686,-0.193629321,0.084287877,-0.20045817,0.042136455,-0.267174525,-0.269460083,-0.116070274,-0.187776428,-0.112933002,-0.106019491,-0.175898497,-0.187250224,7,11,0.627758499,0.632224991,0.631583259,0.627411377,0.627519683,0.621772676,0.633111277,0.627748347,0.633150479,0.624546116,0.623312985,0.621350025,0.902839442,0.720689655,1.254469194,0.646612512,1.630953552,3.99582502,1.147664083,0.976830087,24.53385437,1.070094594,0.020476946,2.405149686,5.11515638,0.89010989,1.908969728,7
137,0.102836829,0.038720459,0.075498146,-0.109061237,0.565652256,-0.110689906,-0.210493744,-0.204647897,0.074425164,-0.261308966,-0.087861129,-0.228304686,-0.110515603,-0.243045077,-0.120460297,-0.259532453,-0.210015206,-0.119111133,-0.083953077,-0.237904352,-0.152918971,0.314107657,-0.128471332,0.273471574,-0.075228964,0.995887145,0.617688405,4,12,0.329654155,0.335284362,0.334664121,0.331816004,0.331743283,0.325031039,0.336291359,0.329635276,0.336276007,0.332369553,0.331084396,0.327991768,0.867814105,0.752916667,0.412729334,0.676145631,0.937756552,2.085915401,1.002270842,1.014797874,2.85002355,0.954426831,0.2266099,1.100157799,1.02560923,1.134615385,0.907980861,2
138,-0.18821391,-0.263725708,-0.256355686,-0.509771073,-0.171188171,-0.503304882,-0.167746888,-0.235351439,-0.258074582,10.0046293,-0.38610818,-0.187481467,-0.056957841,-0.24907706,-0.07087356,10.40705202,-0.166663636,-0.069037923,-0.393165724,-0.247372217,-0.342300375,-0.191070848,-0.407241104,-0.18790111,-0.191763229,-0.231618684,-0.168774972,9,13,0.164873256,0.164917956,0.164475277,0.162184606,0.164174011,0.163504419,0.171090517,0.172519803,0.173646995,0.165319519,0.167303371,0.165208163,0.888505995,0.887599469,0.397857531,0.999030573,1.502368428,2.597751762,1.064031768,1.060377358,1.206313614,1.080162047,0.386529419,1.381032167,2.034717698,1.0625,1.565628271,3
139,-0.19608793,-0.114453912,-0.149077345,0.053055824,-0.161074212,0.047028715,-0.150016486,-0.186572837,-0.147679468,0.948853829,-0.059149293,-0.166998042,-0.166338778,-0.225054947,-0.168889052,0.905990962,-0.149163631,-0.168524286,-0.054449638,-0.220153336,0.249312161,0.078834752,-0.01586042,0.066218936,-0.052291681,0.278859918,-0.156796757,3,14,0.358812315,0.355257713,0.354535831,0.349570168,0.349604878,0.35206263,0.351290537,0.353542043,0.351298942,0.365675678,0.364387226,0.370207819,0.862689841,0.642857143,0.467219374,0.863631595,0.879204112,0.746642713,0.983111354,0.986833899,0.681351547,1.15902879,2.993138905,0.931810111,0.829008323,0.8575,0.963287011,4
140,-0.662220535,-0.125273314,-0.05561725,-0.105491485,-0.597034987,-0.110915637,-0.203814799,-0.270740888,-0.059581818,2.404659456,0.088870231,-0.223417748,-0.134285333,-0.293806925,-0.095496216,2.403010622,-0.202966437,-0.09983599,0.086517971,-0.29090805,0.00993341,1.323135424,-0.156369003,1.195535645,-0.146977633,3.409312892,-0.586759385,8,15,0.196770323,0.196017384,0.195545891,0.192881964,0.192924285,0.192939919,0.197068096,0.19711459,0.197074264,0.196968307,0.19606241,0.198464806,0.867650955,0.741134752,0.348867999,1.943319504,1.067039507,1.182697736,0.964226816,1.00204918,0.435376806,1.092092415,1.227341753,0.709868504,0.661536493,1.245059289,1.083134588,5
141,-0.162097331,-0.283202454,-0.280032885,-0.093737576,-0.140777874,-0.099837837,-0.162005046,-0.175626074,-0.28198036,-0.498110304,-0.078953189,-0.1750814,-0.130849316,-0.180357737,-0.131926252,-0.493901474,-0.161459745,-0.131670752,-0.070722039,-0.179723826,0.028011725,-0.031911829,-0.151046796,-0.034610138,-0.145654436,-0.000890731,-0.138140458,11,16,0.307960528,0.311608807,0.311143894,0.307199191,0.307016241,0.302330278,0.312923154,0.308441357,0.312929586,0.317236991,0.31605784,0.314686632,0.949806372,1.259740946,0.258484021,1.038406624,1.209742564,1.618852653,1.047904213,1.085735832,3.210574318,1.020918703,0.870749308,1.188315598,1.646153642,1.538194444,1.249410229,1
142,-0.01186705,0.9482977,1.303829108,0.133577268,-0.00985848,0.124340675,-0.11501106,-0.129475524,1.284966043,-0.115333249,0.008766638,-0.117886186,-0.077634675,-0.115478312,-0.060378001,-0.119047885,-0.11496075,-0.062375357,0.023904308,-0.117146028,1.723140826,0.175030211,0.035862005,0.172612561,0.023372709,0.172322247,-0.009976088,16,17,0.235151561,0.23827237,0.237795071,0.237456342,0.236628464,0.233070661,0.24487529,0.23971831,0.243972249,0.234822476,0.232867751,0.232228385,0.856334163,0.910296813,0.584072781,0.740700496,1.089358808,2.84189602,0.981267843,1.035174529,2.114602496,0.458316681,0.257422722,0.677174678,0.817889654,0.8,0.725635182,8
143,-0.08922074,-0.21518217,-0.179327654,0.027827278,-0.071435637,0.019985245,-0.092248141,-0.167491462,-0.182459917,-0.154888536,0.090397321,-0.075265182,0.021148662,-0.187371834,-0.016200778,-0.153282017,-0.093650846,-0.011765201,0.091843007,-0.184624486,0.09465591,0.243254775,-0.05175053,0.214710847,-0.095834878,0.71871283,-0.069522058,12,18,0.325462924,0.328066944,0.327433628,0.325483181,0.325483431,0.321815956,0.33391161,0.330744222,0.333914516,0.334731781,0.333506948,0.333291482,0.969400468,1.442622951,0.461183481,1.176899068,1.68440975,0.877423898,1.070903451,1.026433358,0.59905623,1.048055734,1.893547224,1.16529982,2.089069377,1.78125,1.739388096,0
144,-0.224661354,-0.393539434,-0.32838149,-0.59757892,-0.155673488,-0.58827837,-0.18587363,-0.236352349,-0.333961552,-0.249622578,-0.179417381,-0.197746404,-0.167188669,-0.275379136,-0.174014552,-0.245320414,-0.18557335,-0.173079015,-0.189744368,-0.270226362,0.011943424,-0.29706462,-0.448397277,-0.286154698,-0.438063911,-0.45743138,-0.148387655,10,1,0.305168651,0.304098457,0.303610805,0.301159065,0.301184801,0.301191713,0.303064169,0.301975124,0.303109166,0.303254907,0.302338753,0.306397307,0.94780415,1.033755274,0.527330342,1.656385754,0.963242279,0.889068232,0.929098343,0.955909091,0.512646061,1.108536309,1.858739688,0.517285104,0.49704741,1.5,1.003924311,7
145,-0.2232002,-0.389207674,-0.317507844,-0.418910652,-0.172772544,-0.427223144,-0.178902596,-0.279863505,-0.323340179,-0.298787234,-0.375339579,-0.21118433,-0.165662603,-0.318943961,-0.173363441,-0.294579831,-0.176961301,-0.172295904,-0.388925459,-0.313801019,-0.274240184,-0.365458615,-0.474897622,-0.350773597,-0.159819419,-0.59202456,-0.167310965,2,2,0.465722028,0.461486819,0.460980199,0.46179407,0.461753605,0.464687282,0.46462477,0.461005776,0.464601599,0.464535569,0.46348605,0.468873759,0.988960913,1.004276316,0.476615711,0.92978731,0.921244568,3.314053953,1.007286042,0.995555556,7.021354715,1.051057182,0.25903531,1.110488953,1.070309314,1.180555556,0.951149297,0
146,-0.067942511,-0.202321404,-0.211079414,0.288298341,-0.145164017,0.298776604,0.020250802,0.358036307,-0.211425021,-0.106948689,-0.187144622,0.062330148,0.05003909,0.347554479,0.045806344,-0.112512711,0.017768399,0.046606402,-0.192093202,0.349679207,-0.038045885,-0.124662849,0.356415434,-0.127012536,-0.025278123,-0.080505126,-0.150122064,14,3,0.172918338,0.174133208,0.173899364,0.17201094,0.171940305,0.169880992,0.172255309,0.170496339,0.17224379,0.178311567,0.177701042,0.176797039,1.019089904,1.072489451,0.439551124,1.155353752,1.446696356,1.04124188,1.014715171,0.967391304,1.338756527,1.134211471,1.328452653,0.736432382,1.141700954,1.375,1.581397844,2
147,-0.155576597,-0.193309778,-0.220917892,-0.006603343,-0.17192115,-0.001237254,-0.029079483,0.086700546,-0.220169851,-0.168760629,-0.228598359,-0.068720054,-0.033265326,0.08412461,-0.040351893,-0.171362311,-0.025016159,-0.039234175,-0.232495916,0.084651085,-0.24714239,-0.096279224,0.032553677,-0.096140098,-0.111274181,-0.098522683,-0.171610337,15,4,0.365221174,0.368256967,0.367185099,0.36258718,0.363180244,0.358874602,0.367432717,0.361911848,0.367458036,0.378514823,0.377520409,0.373573011,0.968864611,1.022251309,0.614483045,0.99545395,1.100174997,0.897410519,1.042493616,0.977876106,1.856707326,1.207800226,1.549166531,1.635819766,1.448976911,1,1.173077469,5
148,-0.252146073,-0.23814835,-0.217601489,-0.120444806,-0.272935965,-0.126963285,-0.132651058,0.117456489,-0.219887406,-0.179509867,-0.288886435,-0.135563113,0.189359938,0.087639769,0.165967783,-0.180394524,-0.132713578,0.169330838,-0.297114102,0.091635174,-0.687447581,-0.252493653,-0.183266218,-0.243255843,-0.109346655,-0.402154071,-0.272468229,0,5,0.445073013,0.447214877,0.446698025,0.445255792,0.445247754,0.441798401,0.451643875,0.447989984,0.451499024,0.451324504,0.450223384,0.450317578,1.079367142,0.992228739,0.567324701,0.790702845,1.712065697,0.957117141,1.099327512,1.047807018,0.447451612,0.844548219,1.110330167,1.557085495,2.433700904,2,1.517418546,1
149,0.686571297,3.292876162,4.860039251,1.722930365,0.405474897,1.759684223,0.166068431,0.89261835,4.746791511,0.346943639,1.65495859,0.34994991,0.657401787,0.922516078,0.635544041,0.319234122,0.153804394,0.638589965,1.716100975,0.917687852,1.459976487,15.05879057,1.972318468,15.12759921,0.272324094,13.13066417,0.378966683,6,6,0.318766567,0.320563977,0.320126783,0.31652467,0.316424546,0.314011111,0.312242756,0.31043893,0.312220341,0.325392199,0.324505758,0.324558366,0.81098537,0.509879618,0.578647908,0.931303223,0.502708997,1.421595543,0.906066759,0.946351931,5.933112849,1.003801191,0.703385316,0.813402484,0.388872871,0.5,0.500299626,6
150,0.178564556,-0.102824232,-0.198152366,0.719212079,0.099799835,0.747447582,-0.193121414,0.610499725,-0.19324978,0.048575311,-0.104851835,-0.069475475,0.544992204,0.466758816,0.515349175,0.034073006,-0.198597799,0.51985904,-0.090260331,0.482979784,-0.108817207,0.001137461,0.926066137,-0.010602016,0.041838961,0.196363044,0.091619503,17,7,0.314492069,0.316264477,0.315821662,0.312324614,0.312304131,0.309347192,0.316187808,0.314526844,0.316165954,0.323032849,0.322111447,0.322708495,0.828057302,0.634032634,0.631307441,1.278097157,0.679903806,3.774911248,0.89670555,0.989251887,2.20097667,1.063993143,0.138313847,0.61533495,0.358802655,0.763636364,0.675680673,3
